,RHM.DE,ORCL,ASTS,JMIA,CATX,URI,HDMG.DE,LUNR,HAG.DE,SPY,META,NNE,TSM,RGTI,CCJ,SLV,QBTS,CAT,DE,GOOGL,LDO.MI,BEAM,RKLB,OKLO,BTC-USD,SOUN,TCEHY,GLD,MSFT,IONQ,SOL-USD,HO.PA,NVDA,ETH-USD,AMPX,LLY,BA.L,NURO,AAPL,VKTX
2020-07-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9040.05,,,,,,0.6934,,,226.37,,,,,,
2020-07-06 00:00:00,80.04,54.3394,10.2,5.61,5.727,150.74,,,,296.072,240.28,,59.653,,10.2418,17.05,,122.215,155.975,74.7116,,29.42,,,9284.22,,,167.98,202.644,,0.7105,,9.80824,239.04,,160.562,,,90.6607,6.66
2020-07-07 00:00:00,79.62,54.0601,10.18,5.77,6.405,147.57,,,,293.019,240.86,,58.5248,,10.6562,17.01,,120.104,154.495,74.2269,,28.61,,,9248.45,,,169.04,200.289,,0.7552,,9.84061,238.21,,160.424,,,90.3806,6.88
2020-07-08 00:00:00,78.88,54.3959,10.1,7.88,6.299,148.65,,,,295.247,243.58,,60.338,,10.6761,17.49,,120.973,154.207,74.9084,,29.01,,,9434.18,,,170.09,204.702,,0.7956,,10.1838,247.6,,162.721,,,92.4835,6.94
2020-07-09 00:00:00,78.24,55.2338,10.12,8.04,7.0,143.66,,,,293.562,244.5,,62.4492,,10.4789,17.38,,118.694,153.492,75.6588,,30.57,,,9253.41,,,169.63,206.112,,0.8486,,10.4763,241.83,,160.136,,,92.8155,6.88
2020-07-10 00:00:00,79.1,55.0991,10.1,7.49,6.585,147.83,,,,296.558,245.07,,61.553,,10.716,17.43,,120.854,154.872,76.6725,,26.73,,,9216.37,,,169.19,205.486,,0.9133,,10.4473,239.08,,157.174,,,93.0441,6.81
2020-07-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9224.6,,,,,,0.9224,,,238.99,,,,,,
2020-07-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9268.97,,,,,,1.02,,,239.01,,,,,,
2020-07-13 00:00:00,80.84,54.7326,10.12,7.4,6.45,152.2,,,,293.994,239.0,,62.7285,,10.5177,17.73,,123.271,159.49,75.3384,,25.03,,,9249.25,,,169.4,199.166,,1.173,,10.021,239.95,,155.945,,,92.6149,6.71
2020-07-14 00:00:00,79.58,55.1476,10.12,7.6,6.384,157.15,,,,297.82,239.73,,64.5505,,10.7459,17.97,,129.249,165.081,75.7683,,25.09,,,9244.36,,,170.19,200.386,,1.15,,10.3455,240.26,,157.689,,,94.148,6.85
2020-07-15 00:00:00,80.82,54.588,10.17,7.68,6.28,160.8,,,,300.559,240.28,,63.682,,11.4173,18.17,,130.63,167.822,75.5701,,24.42,,,9226.55,,,170.34,200.086,,1.282,,10.1958,238.69,,159.195,,,94.7972,7.06
2020-07-16 00:00:00,80.8,53.8165,10.18,7.78,6.504,158.44,,,,299.544,240.93,,64.1942,,11.1603,17.78,,130.828,168.836,75.4724,,23.74,,,9126.44,,,168.73,196.108,,0.8704,,10.103,232.82,,158.749,,,93.6294,7.1
2020-07-17 00:00:00,81.7,52.932,10.13,7.63,6.679,159.08,,,,300.435,242.03,,64.0096,,11.7231,18.01,,130.226,171.845,75.5686,,23.66,,,9154.51,,,170.12,195.132,,0.9778,,10.1698,232.65,,159.681,,,93.4409,7.1
2020-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9181.37,,,,,,0.9659,,,236.24,,,,,,
2020-07-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9175.75,,,,,,0.929,,,235.72,,,,,,
2020-07-20 00:00:00,82.94,53.4133,10.2,9.33,6.602,157.24,,,,302.855,245.42,,64.4814,,11.8118,18.53,,128.065,169.212,77.9096,,23.2,,,9174.18,,,170.94,203.524,,0.8998,,10.4783,236.11,,160.711,,,95.4091,7.09
2020-07-21 00:00:00,83.1,53.9046,10.26,8.95,6.528,160.3,,,,303.507,241.75,,65.3698,,11.5358,19.67,,129.259,170.991,77.515,,22.41,,,9383.57,,,173.0,200.758,,0.9424,,10.2967,244.9,,159.046,,,94.0924,6.87
2020-07-22 00:00:00,81.96,54.0016,10.3,10.36,6.7,162.75,,,,305.231,239.87,,66.0636,,11.8217,21.44,,130.304,170.841,77.9599,,22.52,,,9381.49,,,175.63,203.669,,1.04,,10.4063,247.41,,158.591,,,94.3563,6.81
2020-07-23 00:00:00,82.9,53.7609,10.3,8.95,7.02,163.49,,,,301.572,232.6,,64.9464,,11.8516,21.03,,129.94,172.053,75.5636,,21.91,,,9618.66,,,177.18,194.801,,1.059,,10.098,275.03,,155.41,,,90.0614,6.75
2020-07-24 00:00:00,80.6,53.654,10.2,9.49,6.921,160.88,,,,299.631,230.71,,71.2395,,11.763,21.21,,130.866,170.703,75.1381,,21.16,,,9611.2,,,178.7,193.606,,1.002,,10.1628,285.57,,153.499,,,89.8383,6.75
2020-07-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9701.95,,,,,,1.248,,,303.7,,,,,,
2020-07-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,9888.63,,,,,,1.566,,,310.89,,,,,,
2020-07-27 00:00:00,83.78,53.3539,10.21,9.78,6.998,163.29,,,,301.821,233.5,,80.254,,11.9791,22.83,,133.067,171.337,76.1953,,21.51,,,11125.84,,,182.23,196.04,,1.738,,10.3893,322.65,,154.411,,,91.9687,6.95
2020-07-28 00:00:00,85.84,53.3638,10.3,10.19,6.834,158.33,,,,299.907,230.12,,74.1522,,11.8317,22.77,,131.291,171.129,74.9109,,20.82,,,11025.21,,,183.75,194.303,,1.79,,10.1838,318.59,,156.481,,,90.4571,6.59
2020-07-29 00:00:00,84.3,53.7025,10.2,11.37,6.649,163.42,,,,303.612,233.29,,79.6953,,10.3902,22.57,,133.669,175.479,75.9004,,20.56,,,11297.07,,,185.13,196.247,,1.655,,10.4333,323.7,,155.629,,,92.1937,6.61
2020-07-30 00:00:00,81.58,53.2667,10.175,12.67,6.456,156.91,,,,302.52,234.5,,77.054,,10.1322,21.76,,130.058,173.344,76.6407,,20.37,,,11097.26,,,183.76,196.089,,1.683,,10.5813,335.91,,147.218,,,93.3085,7.54
2020-07-31 00:00:00,80.24,53.4609,10.18,15.56,6.362,155.37,,,,304.904,253.67,,76.0502,,10.0346,22.65,,126.408,171.645,74.1287,,19.34,,,11397.67,,,185.43,197.173,,1.522,,10.5813,347.73,,144.604,,,103.084,7.02
2020-08-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11772.18,,,,,,1.53,,,384.94,,,,,,
2020-08-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11136.86,,,,,,1.73,,,377.63,,,,,,
2020-08-03 00:00:00,82.32,53.972,10.185,21.0,6.64,159.63,,,,307.02,251.96,,76.1094,,10.1043,22.74,,125.352,172.927,73.8702,,19.005,,,11222.75,,,185.64,208.259,,1.802,,10.9756,384.09,,147.06,,,105.668,7.3
2020-08-04 00:00:00,83.0,53.9918,10.2,16.28,6.746,160.84,,,,308.206,249.83,,77.3047,,10.3205,24.25,,125.096,173.404,73.399,,19.41,,,11241.09,,,189.59,205.135,,1.86,,11.1932,391.99,,148.981,,,106.376,7.33
2020-08-05 00:00:00,83.12,53.5094,,17.0,6.807,169.56,,,,310.121,249.12,,78.6924,,10.2617,25.05,,128.391,177.972,73.6873,,21.28,,,11779.11,,,191.35,204.811,,1.743,,11.2512,405.66,,148.477,,,106.76,7.52
2020-08-06 00:00:00,80.8,53.2954,10.2,17.1,6.513,168.65,,,,312.217,265.28,,77.6225,,10.182,26.88,,127.829,176.472,74.9757,,24.52,,,11747.23,,,193.89,208.093,,2.201,,11.3001,395.58,,147.099,,,110.49,7.29
2020-08-07 00:00:00,80.86,53.2489,10.15,19.26,6.58,173.59,,,,312.437,268.44,,77.1498,,10.2418,26.19,,128.341,178.638,74.6478,,23.47,,,11602.49,,,190.81,204.363,,2.083,,11.1642,379.46,,147.149,,,107.967,7.53
2020-08-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11765.41,,,,,,2.465,,,391.17,,,,,,
2020-08-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11648.47,,,,,,2.667,,,389.39,,,,,,
2020-08-10 00:00:00,78.12,52.9696,10.08,19.75,6.58,181.26,,,,313.355,263.0,,76.9958,,10.2019,27.0,,135.089,184.893,74.5706,,24.1,,,11839.01,,,190.15,200.289,,3.12,,11.1303,393.93,,147.218,,,109.557,7.69
2020-08-11 00:00:00,80.06,52.3228,10.06,16.37,6.86,175.62,,,,310.761,256.13,,75.1342,,10.0246,23.33,,135.572,188.111,73.7596,,23.62,,,11302.45,,,179.94,195.601,,3.296,,10.8169,373.78,,144.921,,,106.298,7.59
2020-08-12 00:00:00,79.46,52.2257,10.06,13.15,6.853,178.6,,,,315.098,259.89,,76.5328,,10.3304,23.42,,135.612,187.217,75.0897,,22.28,,,11509.61,,,179.1,201.189,,3.755,,11.4041,382.7,,146.773,,,109.834,7.62
2020-08-13 00:00:00,78.5,52.0822,10.0999,13.75,6.7,178.37,,,,314.551,261.3,,75.4807,,10.3404,25.45,,133.807,184.486,75.5586,,22.42,,,11697.92,,,183.33,200.729,,3.738,,11.4071,418.93,,145.465,,,111.757,7.53
2020-08-14 00:00:00,78.14,52.2545,10.06,13.47,7.153,179.33,,,,314.561,261.24,,75.5883,,10.3006,24.58,,133.126,186.075,74.9598,,22.48,,,11773.93,,,182.54,200.905,,3.413,,11.5278,438.04,,145.108,,,111.661,7.36
2020-08-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11914.37,,,,,,3.176,,,433.05,,,,,,
2020-08-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11862.5,,,,,,3.392,,,431.4,,,,,,
2020-08-17 00:00:00,79.12,52.0524,10.04,11.98,7.354,179.08,,,,315.537,261.16,,77.3047,,10.2617,25.62,,131.952,187.882,75.5381,,22.8,,,12334.97,,,186.5,202.233,,3.116,,12.2976,439.06,,146.504,,,111.375,7.785
2020-08-18 00:00:00,79.18,53.2013,10.03,12.01,7.478,176.56,,,,316.226,262.34,,76.5526,,10.2617,25.88,,131.616,187.039,77.508,,25.63,,,12075.01,,,188.18,203.415,,3.343,,12.2228,427.51,,148.03,,,112.288,7.73
2020-08-19 00:00:00,78.36,54.1839,10.06,11.23,7.557,175.43,,,,314.904,262.59,,75.7126,,10.4689,24.88,,131.282,186.909,76.9516,,25.16,,,11715.81,,,182.24,202.166,,2.887,,12.1008,405.6,,147.248,,,112.435,7.74
2020-08-20 00:00:00,76.86,53.2766,10.04,10.88,7.21,174.55,,,,315.882,269.01,,74.0456,,10.8246,25.61,,130.778,186.045,78.5278,,25.34,,,11832.75,,,183.5,206.871,,3.207,,12.1038,416.27,,146.317,,,114.939,7.81
2020-08-21 00:00:00,76.66,53.2103,10.015,10.0,6.672,175.06,,,,317.012,267.01,,75.5202,,10.4201,24.9,,131.676,194.218,78.4939,,26.03,,,11527.98,,,182.03,205.368,,2.932,,12.6442,388.42,,144.316,,,120.852,7.93
2020-08-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11673.58,,,,,,3.016,,,393.58,,,,,,
2020-08-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11671.43,,,,,,3.253,,,393.38,,,,,,
2020-08-24 00:00:00,79.5,54.0016,10.055,10.35,6.65,176.97,,,,320.227,271.39,,76.0601,,10.5078,24.6,,134.763,199.969,78.9712,,25.66,,,11759.31,,,181.0,206.004,,3.343,,12.6801,406.54,,144.564,,,122.306,7.8
2020-08-25 00:00:00,79.04,54.0769,10.04,10.61,6.51,176.82,,,,321.347,280.82,,77.1596,,10.9331,24.76,,134.271,200.167,80.0025,,25.84,,,11312.77,,,181.22,208.688,,3.253,,12.71,379.17,,144.701,,,121.294,7.99
2020-08-26 00:00:00,78.86,55.4269,10.05,9.68,6.541,177.59,,,,324.554,303.91,,78.8069,,11.0118,25.57,,134.901,205.431,81.9096,,25.16,,,11476.86,,,183.36,213.202,,3.572,,12.733,388.25,,144.316,,,122.953,8.11
2020-08-27 00:00:00,79.5,55.1278,10.06,9.06,6.4,179.02,,,,325.271,293.22,,77.6985,,11.1902,25.16,,136.391,204.269,81.1319,,24.62,,,11289.13,,,181.24,218.445,,3.453,,12.5883,382.09,,144.028,,,121.47,7.44
2020-08-28 00:00:00,79.74,55.8052,10.09,9.51,6.439,182.53,,,,327.377,293.66,,77.5445,,11.5458,25.61,,136.628,204.338,81.6754,,24.94,,,11500.96,,,184.39,220.703,,4.01,,13.1063,394.58,,142.454,,,121.284,6.83
2020-08-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11513.18,,,,,,3.957,,,404.86,,,,,,
2020-08-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11607.49,,,,,,4.435,,,421.98,,,,,,
2020-08-31 00:00:00,77.54,55.1664,10.1,9.19,6.572,177.05,,,,326.189,293.2,,76.3967,,11.4272,26.23,,135.365,204.497,81.1823,,25.11,,,11638.05,,,184.83,217.421,,4.749,,13.3331,431.05,,143.474,,,125.4,6.69
2020-09-01 00:00:00,76.24,55.5913,10.1,9.48,6.607,182.54,,,,329.264,295.44,,78.6154,,11.4073,26.14,,138.907,211.925,82.4551,,26.12,,,12027.41,,,185.05,219.121,,4.345,,13.7827,483.66,,142.414,,,130.389,6.445
2020-09-02 00:00:00,78.44,56.9136,10.15,9.4,6.452,184.58,,,,334.01,302.5,,79.2125,,11.1403,25.55,,141.994,211.369,85.5593,,26.2,,,11387.62,,,182.62,223.342,,4.174,,14.3055,438.2,,144.594,,,127.678,6.51
2020-09-03 00:00:00,78.08,55.0525,10.05,8.93,6.355,174.39,,,,322.524,291.12,,78.2591,,10.7459,24.74,,139.607,205.232,81.1813,,23.93,,,10734.17,,,181.14,209.502,,3.51,,12.9787,401.76,,144.078,,,117.465,6.26
2020-09-04 00:00:00,78.34,53.7313,,8.47,6.317,176.43,,,,319.892,282.73,,76.0699,,10.7359,25.06,,140.939,205.759,78.7749,,21.83,,,10561.84,,,181.64,206.551,,3.537,,12.5863,389.03,,145.91,,,117.542,6.12
2020-09-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10094.72,,,,,,2.61,,,331.24,,,,,,
2020-09-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10329.05,,,,,,3.096,,,357.63,,,,,,
2020-09-07 00:00:00,79.52,,,,,,,,,,,,,,,,,,,,,,,,10160.76,,,,,,2.927,,,345.12,,,,,,
2020-09-08 00:00:00,78.14,53.335,10.1,8.26,6.39,172.37,,,,311.154,271.16,,74.5372,,10.4201,24.75,,141.274,204.666,75.9049,,22.47,,,10029.85,,,181.29,195.395,,2.47,,11.8804,338.34,,144.355,,,109.644,5.85
2020-09-09 00:00:00,77.58,54.9069,10.15,8.71,6.301,175.89,,,,317.299,273.72,,76.5427,,10.7558,25.18,,145.24,209.81,77.0821,,25.16,,,10245.04,,,183.05,203.716,,3.604,,12.6791,353.96,,146.931,,,114.014,6.04
2020-09-10 00:00:00,78.76,55.2734,10.18,8.42,6.365,171.96,,,,311.796,268.09,,76.0601,,10.5675,24.86,,142.547,209.423,76.0269,,25.73,,,10351.49,,,182.46,197.995,,3.479,,12.2766,367.23,,141.364,,,110.293,5.91
2020-09-11 00:00:00,78.34,54.9555,10.1,8.24,6.3,174.63,,,,311.957,266.61,,75.9841,,10.8046,24.9,,146.335,210.247,75.5143,,25.65,,,10349.1,,,182.45,196.696,,3.4,,12.1308,369.9,,143.177,,,108.84,5.73
2020-09-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10455.56,,,,,,3.335,,,383.97,,,,,,
2020-09-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10303.68,,,,,,3.26,,,363.46,,,,,,
2020-09-14 00:00:00,79.8,57.3266,10.08,8.2,6.701,176.58,,,,316.057,266.15,,77.6028,,11.1403,25.29,,146.019,212.551,75.169,,27.26,,,10717.92,,,183.89,198.034,,3.267,,12.8358,378.5,,144.058,,,112.103,6.08
2020-09-15 00:00:00,81.9,58.7549,10.09,7.83,6.751,176.56,,,,317.663,272.42,,82.7599,,11.0417,25.23,,141.353,210.059,76.4788,,27.87,,,10857.6,,,183.45,201.267,,2.932,,12.9547,367.92,,145.098,,,112.268,6.25
2020-09-16 00:00:00,82.42,58.2636,10.2,8.29,7.135,181.55,,,,316.391,263.52,,80.1375,,11.0019,25.23,,143.75,209.711,75.3314,,28.78,,,11018.82,,,183.97,197.681,,2.536,,12.4784,366.96,,145.95,,,108.968,6.52
2020-09-17 00:00:00,81.66,58.0229,10.16,8.09,7.77,180.78,,,,313.605,254.82,,79.2757,,10.7259,25.23,,146.375,214.12,74.0835,,28.39,,,10962.52,,,182.96,195.621,,2.886,,12.4284,392.68,,147.416,,,107.23,6.6
2020-09-18 00:00:00,80.6,57.6059,10.16,7.72,6.326,176.2,,,,309.996,252.53,,77.6521,,10.3504,24.93,,144.954,216.107,72.2924,,29.45,,,10942.16,,,183.2,193.198,,3.117,,12.1558,382.16,,149.051,,,103.83,6.84
2020-09-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11054.46,,,,,,3.034,,,385.38,,,,,,
2020-09-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10876.56,,,,,,2.866,,,369.99,,,,,,
2020-09-21 00:00:00,75.12,58.637,10.12,7.88,6.069,167.48,,,,306.56,248.15,,77.9986,,10.3205,23.03,,138.256,208.539,71.2486,,29.57,,,10508.75,,,179.52,195.279,,2.77,,12.4814,348.39,,146.158,,,106.973,6.61
2020-09-22 00:00:00,75.26,58.4459,10.16,8.27,5.86,167.97,,,,309.671,254.75,,77.8929,,10.5177,22.79,,139.991,211.826,72.7273,,27.8,,,10550.98,,,178.65,199.967,,2.911,,12.6023,346.52,,144.881,,,108.657,6.67
2020-09-23 00:00:00,75.08,56.8443,10.18,7.26,5.652,161.98,,,,302.493,249.02,,75.4146,,9.98477,21.17,,137.328,208.876,70.2149,,26.09,,,10260.0,,,174.79,193.395,,2.858,,12.0898,322.9,,144.831,,,104.088,6.02
2020-09-24 00:00:00,73.1,57.1741,10.1,7.35,5.444,166.63,,,,303.307,249.53,,75.8597,,9.94492,21.56,,138.068,210.783,70.886,,26.09,,,10651.58,,,175.44,195.884,,3.146,,12.3125,346.05,,143.87,,,105.158,6.09
2020-09-25 00:00:00,72.5,57.6544,10.11,7.77,5.449,168.14,,,,308.196,254.82,,76.3444,,9.90607,21.3,,138.788,213.444,71.6931,,26.76,,,10752.93,,,174.94,200.357,,3.197,,12.8378,357.35,,145.276,,,109.116,6.03
2020-09-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10730.61,,,,,,3.135,,,353.19,,,,,,
2020-09-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10726.61,,,,,,3.164,,,353.29,,,,,,
2020-09-28 00:00:00,76.06,57.4435,10.1099,7.76,5.697,175.73,,,,313.317,256.82,,77.205,,9.98477,22.02,,140.475,216.037,72.6696,,26.88,,,10890.12,,,176.7,201.91,,2.963,,12.9986,363.63,,143.187,,,111.709,5.99
2020-09-29 00:00:00,76.54,57.3366,10.1101,8.15,5.795,174.21,,,11.3,311.622,261.79,,77.9226,,10.0545,22.5,,140.229,215.093,73.0363,,24.72,,,10770.6,,,178.19,199.811,,2.953,,13.1883,357.67,,141.394,,,110.864,5.93
2020-09-30 00:00:00,76.76,57.5574,10.07,7.99,5.829,174.5,,,11.6,313.977,261.9,,78.4635,,9.97481,21.64,,141.886,216.503,73.0153,,24.62,,,10708.3,,,177.12,202.781,,2.9,,13.4928,357.22,,143.108,,,112.533,5.82
2020-10-01 00:00:00,77.24,57.5375,10.06,8.08,5.658,175.35,,,11.7,315.988,266.63,,79.9638,,9.72875,22.09,,139.557,213.981,74.1262,,24.44,,,10592.89,,,178.7,204.841,,2.87,,13.5768,351.32,,139.491,,,113.497,5.72
2020-10-02 00:00:00,76.56,56.7194,10.1,8.08,5.651,185.02,,,11.3,312.984,259.94,,78.2029,,9.62913,22.13,,142.626,219.592,72.5172,,22.24,,,10477.16,,,178.54,198.794,,2.626,,13.0256,342.13,,140.402,,,109.844,5.55
2020-10-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10578.87,,,,,,2.547,,,349.21,,,,,,
2020-10-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,10653.73,,,,,,2.523,,,351.86,,,,,,
2020-10-05 00:00:00,78.86,57.4237,10.1498,8.14,5.593,197.7,,,11.02,318.545,264.65,,81.8232,,9.7676,22.62,,145.999,221.717,73.8737,,23.85,,,10743.74,,,179.41,202.828,,2.655,,13.6048,352.62,,141.75,,,113.209,5.91
2020-10-06 00:00:00,78.6,57.3752,10.08,7.92,5.532,193.87,,,10.78,314.017,258.66,,80.4474,,9.49066,21.73,,144.145,220.883,72.289,,27.39,,,10575.41,,,177.3,198.522,,2.176,,13.6987,339.19,,139.333,,,109.981,5.86
2020-10-07 00:00:00,76.06,58.6518,10.11,8.53,5.564,198.96,,,10.53,319.472,258.12,,84.1259,,9.63909,22.09,,147.223,225.243,72.6935,,28.67,,,10663.35,,,177.22,202.293,,2.302,,13.9253,340.01,,144.019,,,111.826,6.11
2020-10-08 00:00:00,76.74,58.943,10.1045,10.52,5.676,199.49,,,10.52,322.303,263.76,,84.9768,,9.57035,22.18,,149.028,228.828,73.9036,,28.5,,,10884.82,,,177.85,203.023,,2.366,,13.8006,350.21,,148.397,,,111.719,6.12
2020-10-09 00:00:00,78.66,59.1956,10.1,10.36,5.7,196.94,,,10.66,325.186,264.45,,85.9262,,9.60921,23.41,,151.188,229.384,75.2497,,29.41,,,11059.22,,,181.08,208.075,,2.535,,13.7247,364.37,,151.676,,,113.675,6.12
2020-10-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11378.03,,,,,,2.402,,,375.37,,,,,,
2020-10-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11328.49,,,,,,2.425,,,373.01,,,,,,
2020-10-12 00:00:00,76.84,59.4947,10.1,12.26,5.671,199.1,,,10.69,330.419,275.75,,87.9861,,9.51058,23.33,,154.69,231.043,77.9469,,28.5,,,11692.18,,,180.56,213.448,,2.587,,14.1858,392.71,,149.368,,,120.881,6.035
2020-10-13 00:00:00,75.42,59.0213,10.12,12.36,5.72,194.27,,,10.69,328.258,276.14,,86.7583,,9.3232,22.49,,154.227,231.737,78.0705,,28.89,,,11454.94,,,177.72,214.873,,2.408,,14.2078,382.87,,145.098,,,117.679,6.05
2020-10-14 00:00:00,74.48,59.0113,10.11,12.87,5.788,188.13,,,10.65,326.199,271.82,,85.7505,,9.38237,22.54,,155.628,232.959,77.8896,,28.33,,,11383.87,,,178.27,212.917,,2.313,,14.0558,375.81,,143.543,,,117.768,5.855
2020-10-15 00:00:00,72.68,58.5844,10.1,12.91,5.721,188.43,,,10.57,325.808,266.72,,85.3163,,9.23424,22.59,,156.989,232.73,77.4926,,32.92,,,11505.6,,,178.92,211.776,,2.27,,13.9313,378.54,,141.898,,,117.306,5.88
2020-10-16 00:00:00,73.62,58.3606,10.0888,15.22,5.749,192.94,,,10.59,325.607,265.93,,83.9118,,9.14548,22.42,,160.52,234.508,78.1018,,32.61,,,11344.58,,,178.3,211.776,,2.141,,13.7737,366.54,,141.275,,,115.666,5.9
2020-10-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11349.13,,,,,,2.207,,,367.62,,,,,,
2020-10-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,11463.3,,,,,,2.216,,,376.18,,,,,,
2020-10-19 00:00:00,73.92,57.7148,10.1897,15.32,5.679,187.44,,,11.02,320.659,261.4,,84.7447,,9.26393,22.58,,159.357,232.661,76.2211,,31.88,,,11756.21,,,178.39,206.522,,2.061,,13.46,379.55,,138.075,,,112.701,5.73
2020-10-20 00:00:00,74.68,57.8397,10.19,15.37,4.0,189.32,,,10.79,321.933,267.56,,85.4219,,9.52055,23.02,,160.747,233.356,77.2738,,30.54,,,11930.17,,,179.25,206.94,,1.887,,13.6078,370.14,,138.828,,,114.193,5.57
2020-10-21 00:00:00,73.1,57.7634,10.16,15.54,4.0,186.87,,,10.81,321.329,278.73,,84.8218,,9.54047,23.29,,159.238,230.933,79.013,,29.69,,,12938.78,,,180.6,207.087,,1.894,,13.4868,396.21,,136.619,,,113.576,5.45
2020-10-22 00:00:00,71.8,57.7813,10.12,16.49,3.838,185.4,,,10.75,323.098,278.12,,85.3735,,9.67894,22.96,,161.398,231.4,80.0429,,35.51,,,13156.22,,,178.83,207.176,,1.96,,13.3231,419.13,,136.946,,,112.474,5.7
2020-10-23 00:00:00,72.5,57.9862,10.13,17.87,3.667,188.24,,,10.8,324.181,284.79,,85.4703,,9.61917,22.94,,161.359,233.992,81.3541,,37.89,,,12919.74,,,178.64,208.466,,1.961,,13.5528,408.75,,137.658,,,111.786,5.72
2020-10-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,13080.56,,,,,,1.916,,,410.35,,,,,,
2020-10-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,13020.76,,,,,,1.795,,,406.32,,,,,,
2020-10-26 00:00:00,70.0,55.6507,10.1101,18.03,3.804,182.12,,,10.4,318.198,277.11,,83.9413,,9.47074,22.61,,156.2,228.838,78.9283,,35.69,,,13056.19,,,178.55,202.536,,1.682,,13.1043,392.2,,136.996,,,111.796,5.58
2020-10-27 00:00:00,65.62,55.2546,,17.71,3.827,174.81,,,10.15,317.096,283.29,,83.9216,,9.47074,22.73,,151.129,223.236,79.6553,,38.28,,,13736.87,,,179.02,205.584,,1.711,,13.3591,405.11,,127.525,,,113.308,5.57
2020-10-28 00:00:00,63.3,53.8115,10.2,17.66,3.926,170.73,,,9.705,306.263,267.67,,81.154,,9.27379,21.78,,144.668,218.212,75.2671,,36.11,,,13266.97,,,176.13,195.415,,1.518,,12.5913,387.95,,126.96,,,108.055,5.3
2020-10-29 00:00:00,61.92,54.2294,10.05,17.27,4.16,173.22,,,9.72,309.384,280.83,,82.1608,,9.45111,21.71,,148.022,222.75,77.5629,,36.31,,,13412.45,,,175.4,197.37,,1.433,,12.9877,383.76,,128.149,,,112.063,5.58
2020-10-30 00:00:00,62.7,54.3146,10.05,14.96,4.025,178.29,,,9.9,306.149,263.11,,81.1737,,9.39234,21.99,,150.31,220.685,80.5136,,34.17,,,13571.37,,,176.2,195.211,,1.439,,12.4984,383.5,,126.127,,,105.787,5.63
2020-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,13875.37,,,,,,1.55,,,388.64,,,,,,
2020-11-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,13698.19,,,,,,1.608,,,395.47,,,,,,
2020-11-02 00:00:00,64.12,54.6454,10.045,16.05,3.99983,192.67,,,10.25,309.586,261.36,,82.9544,,9.43178,22.41,,156.268,226.345,80.9227,,34.65,,,13581.91,,,177.91,195.075,,1.475,,12.5453,383.12,,127.267,,,105.698,5.59
2020-11-03 00:00:00,66.76,54.9832,9.9801,17.26,4.022,201.45,,,10.79,315.042,265.3,,84.8712,,9.60024,22.44,,160.481,234.409,81.9858,,34.07,,,13832.39,,,178.92,199.032,,1.413,,12.9827,388.09,,126.633,,,107.328,5.79
2020-11-04 00:00:00,68.76,54.6841,,17.64,4.031,179.19,,,11.0,322.074,287.38,,86.5737,,8.9578,22.24,,148.574,227.894,86.9772,,35.21,,,14122.59,,,178.82,208.61,,1.392,,13.7557,401.74,,143.662,,,111.699,6.23
