,NVDA,MSFT,GOOGL,META,AAPL,TSM,ORCL,LLY,CAT,DE,URI,CL,COST,UBER,ENPH,SMR,CCJ,NNE,OKLO,RHM.DE,HAG.DE,HO.PA,LDO.MI,HDMG.DE,BTC-USD,ETH-USD,SOL-USD,GLD,SLV,RKLB,LUNR,ASTS,RGTI,QBTS,IONQ,VKTX,BEAM,CATX,SOUN,AMPX,JMIA,TCEHY,NURO,BDMD
2025-05-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45903627163.0,11380899856.0,3002798120.0,,,,,,,,,,,,,,,,,
2025-05-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47518041841.0,14556431364.0,3395309315.0,,,,,,,,,,,,,,,,,
2025-05-25 22:00:00,,,,,,,,,,,,,,,,,,,,219757.0,590167.0,144069.0,2761063.0,,,,,,,,,,,,,,,,,,,,,
2025-05-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45950461571.0,14936610009.0,2872898398.0,,,,,,,,,,,,,,,,,
2025-05-26 22:00:00,,,,,,,,,,,,,,,,,,,,266319.0,1147124.0,263198.0,4188663.0,,,,,,,,,,,,,,,,,,,,,
2025-05-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57450176272.0,26264200536.0,3737068836.0,,,,,,,,,,,,,,,,,6400.0
2025-05-27 04:00:00,192953600.0,20974300.0,37995700.0,9508400.0,56288500.0,12228200.0,6976800.0,3792700.0,2240100.0,1103500.0,403700.0,6055200.0,1868200.0,17446900.0,6167300.0,34964100.0,13926600.0,11847600.0,45495500.0,,,,,,,,,9578500.0,12301000.0,21781500.0,12639300.0,11517100.0,77321600.0,113782100.0,30147600.0,2851600.0,1333800.0,809900.0,79246700.0,6901500.0,3269600.0,1457600.0,,
2025-05-27 22:00:00,,,,,,,,,,,,,,,,,,,,319573.0,1505835.0,344707.0,3597856.0,,,,,,,,,,,,,,,,,,,,,
2025-05-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49155377493.0,19087366068.0,3454599629.0,,,,,,,,,,,,,,,,,28100.0
2025-05-28 04:00:00,304021100.0,17086300.0,34784000.0,9042900.0,45339700.0,17787600.0,8090700.0,2948800.0,1924400.0,739800.0,273900.0,5288800.0,1674700.0,13810300.0,4880700.0,24672800.0,7431300.0,8444200.0,34572000.0,,,,,,,,,8803300.0,11211700.0,30832500.0,7043500.0,7740700.0,52811600.0,62298400.0,28831300.0,2528900.0,1403400.0,906800.0,35501800.0,5357400.0,3189500.0,1740200.0,,
2025-05-28 22:00:00,,,,,,,,,,,,,,,,,,,,272050.0,983683.0,187152.0,2915466.0,,,,,,,,,,,,,,,,,,,,,
2025-05-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,56022752042.0,27567479811.0,3480369993.0,,,,,,,,,,,,,,,,,133000.0
2025-05-29 04:00:00,369241900.0,13974800.0,29317300.0,8858800.0,51396800.0,14609900.0,6994700.0,2785500.0,2290300.0,994200.0,355300.0,4718600.0,2016700.0,38116300.0,6357900.0,20748500.0,7191900.0,3622900.0,21107000.0,,,,,,,,,9487900.0,12160600.0,16266100.0,5337200.0,9682500.0,47543200.0,66699900.0,25706100.0,2511100.0,2313600.0,602700.0,37331000.0,3834800.0,2098000.0,1714800.0,,
2025-05-29 22:00:00,,,,,,,,,,,,,,,,,,,,443079.0,871792.0,543478.0,2990574.0,,,,,,,,,,,,,,,,,,,,,
2025-05-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57655287183.0,24599403943.0,4458908034.0,,,,,,,,,,,,,,,,,167500.0
2025-05-30 04:00:00,333170900.0,34770500.0,52639900.0,16241000.0,70819900.0,11998300.0,17547900.0,6106200.0,4867100.0,1686500.0,729800.0,6317300.0,5403800.0,29050900.0,9516500.0,15538200.0,5413300.0,3420300.0,23478000.0,,,,,,,,,9553300.0,14305400.0,12706300.0,6230600.0,9399200.0,53928500.0,68710500.0,27156200.0,2851200.0,2294600.0,590700.0,26535100.0,2538200.0,3281700.0,2661600.0,,
2025-05-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38997843858.0,13992843765.0,2817151487.0,,,,,,,,,,,,,,,,,
2025-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,37397056873.0,13287852482.0,2554572841.0,,,,,,,,,,,,,,,,,
2025-06-01 22:00:00,,,,,,,,,,,,,,,,,,,,638679.0,3214611.0,361852.0,4174992.0,,,,,,,,,,,,,,,,,,,,,
2025-06-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45819706290.0,16744168824.0,3070599881.0,,,,,,,,,,,,,,,,,108500.0
2025-06-02 04:00:00,197663100.0,16626500.0,38612300.0,15766300.0,35423300.0,7447400.0,7166000.0,2946900.0,2552700.0,993700.0,571200.0,3152500.0,2148000.0,17047000.0,5034900.0,10618500.0,3475200.0,3369000.0,15037100.0,,,,,,,,,13593200.0,37873300.0,10757100.0,6271700.0,7858900.0,29878800.0,64920400.0,15261800.0,3221200.0,1993800.0,1410200.0,19999200.0,1760800.0,2783600.0,2481000.0,,
2025-06-02 22:00:00,,,,,,,,,,,,,,,,,,,,270238.0,1172048.0,280902.0,2788731.0,,,,,,,,,,,,,,,,,,,,,
2025-06-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,46196508367.0,18291179016.0,3739800274.0,,,,,,,,,,,,,,,,,9200.0
2025-06-03 04:00:00,225578800.0,15743800.0,45084900.0,11585000.0,46381600.0,9548300.0,7155300.0,3056500.0,2614300.0,1107700.0,334000.0,4775900.0,1992900.0,25668400.0,6100400.0,19429400.0,5818700.0,6044400.0,31354900.0,,,,,,,,,9315100.0,23158800.0,12186500.0,5317900.0,10494300.0,42259500.0,60196400.0,12476200.0,2517500.0,1480400.0,8720600.0,26313200.0,2111400.0,1876700.0,1707400.0,,
2025-06-03 22:00:00,,,,,,,,,,,,,,,,,,,,248584.0,1030618.0,218667.0,4193038.0,,,,,,,,,,,,,,,,,,,,,
2025-06-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,44544857105.0,18621211035.0,2694510572.0,,,,,,,,,,,,,,,,,14600.0
2025-06-04 04:00:00,167120800.0,14162700.0,26900800.0,14031900.0,43604000.0,13531100.0,6375800.0,3135900.0,1616300.0,992700.0,266800.0,3948400.0,1422100.0,20080500.0,4167900.0,14002000.0,3311200.0,2776900.0,19199000.0,,,,,,,,,7462500.0,19730500.0,11683000.0,4896000.0,32676900.0,29530600.0,56340400.0,12079000.0,1759700.0,1363000.0,2069900.0,30815500.0,2678000.0,2229700.0,1641300.0,,
2025-06-04 22:00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,312563.0,3846924.0,,,,,,,,,,,,,,,,,,,,,
2025-06-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57479298400.0,26194462737.0,4691163987.0,,,,,,,,,,,,,,,,,16500.0
2025-06-05 04:00:00,231397900.0,20131700.0,36379100.0,13083100.0,55126100.0,12214300.0,7707800.0,3636400.0,1753300.0,1126000.0,255600.0,5123500.0,3289400.0,33304500.0,7286000.0,14292000.0,3422700.0,2129100.0,13211700.0,,,,,,,,,10817800.0,51807500.0,27953900.0,7822500.0,29674100.0,35304700.0,65927500.0,17201700.0,2792100.0,2030300.0,1233200.0,34707500.0,2491400.0,2384600.0,1275500.0,,
2025-06-05 22:00:00,,,,,,,,,,,,,,,,,,,,357408.0,0.0,329424.0,3752923.0,,,,,,,,,,,,,,,,,,,,,
2025-06-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48856653697.0,19407449565.0,2780168622.0,,,,,,,,,,,,,,,,,11900.0
2025-06-06 04:00:00,153986200.0,15285600.0,35731800.0,11728000.0,46607700.0,8532000.0,6833700.0,2069900.0,1608000.0,1473800.0,302200.0,4716500.0,1855400.0,28172700.0,6994700.0,14203500.0,3328900.0,3244100.0,13254600.0,,,,,,,,,7787500.0,30260200.0,34136500.0,10077500.0,14295500.0,38279600.0,82618000.0,16146100.0,2366100.0,3902800.0,1405400.0,32307900.0,3778100.0,3784000.0,1565700.0,,
2025-06-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38365033776.0,11664303387.0,1895979261.0,,,,,,,,,,,,,,,,,
2025-06-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,36626232328.0,12097170203.0,1928262265.0,,,,,,,,,,,,,,,,,
2025-06-08 22:00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,170314.0,2731902.0,,,,,,,,,,,,,,,,,,,,,
2025-06-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,55903193732.0,20605172560.0,3689102023.0,,,,,,,,,,,,,,,,,11500.0
2025-06-09 04:00:00,185114500.0,16469900.0,28935900.0,12773200.0,72862600.0,11472300.0,9668900.0,2262200.0,2147100.0,1101000.0,262700.0,5893000.0,1696700.0,22780800.0,6755700.0,11572700.0,16021100.0,2501000.0,15735200.0,,,,,,,,,7159000.0,33931400.0,60217100.0,7802900.0,34436400.0,43412700.0,57044300.0,36305100.0,3627500.0,1568500.0,1364300.0,27717100.0,5222000.0,2907900.0,1801300.0,,
2025-06-09 22:00:00,,,,,,,,,,,,,,,,,,,,498337.0,1378596.0,345790.0,7511209.0,,,,,,,,,,,,,,,,,,,,,
2025-06-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,54700101509.0,35555755055.0,4891108456.0,,,,,,,,,,,,,,,,,77100.0
2025-06-10 04:00:00,155881900.0,15375900.0,61766100.0,10850100.0,54672600.0,14514000.0,11056700.0,4744400.0,1894300.0,1294000.0,441600.0,4533200.0,2255000.0,24494800.0,6139100.0,17364100.0,10657500.0,2679600.0,14780200.0,,,,,,,,,7071700.0,29120900.0,30798100.0,6396100.0,21288700.0,61400200.0,64100900.0,31977900.0,5176600.0,1263100.0,2105900.0,24220700.0,4758100.0,3002000.0,2593900.0,,
2025-06-10 22:00:00,,,,,,,,,,,,,,,,,,,,351534.0,950804.0,463634.0,5084461.0,,,,,,,,,,,,,,,,,,,,,
2025-06-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50842662052.0,30705408054.0,5292694830.0,,,,,,,,,,,,,,,,,168600.0
2025-06-11 04:00:00,167694000.0,16399200.0,31646800.0,9582500.0,60989900.0,13326400.0,18002900.0,3125400.0,2551700.0,1037000.0,529200.0,5353800.0,2459800.0,15364200.0,3956300.0,32819400.0,7928300.0,7589200.0,55913500.0,,,,,,,,,9248800.0,34712100.0,21283400.0,5336500.0,12905900.0,178367000.0,86552100.0,53397300.0,3795900.0,1768600.0,1108600.0,26334800.0,5786200.0,2971000.0,1219500.0,,
2025-06-11 22:00:00,,,,,,,,,,,,,,,,,,,,248398.0,671462.0,328877.0,3599246.0,,,,,,,,,,,,,,,,,,,,,
2025-06-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,54843867968.0,25924959613.0,3655760294.0,,,,,,,,,,,,,,,,,92300.0
2025-06-12 04:00:00,162365000.0,18950600.0,20941900.0,7322700.0,43904600.0,9796100.0,54610000.0,2271100.0,1571800.0,797000.0,376600.0,4701700.0,1720100.0,18776100.0,3755300.0,18131300.0,4439100.0,3244900.0,38026500.0,,,,,,,,,11531400.0,21111600.0,12967500.0,4499000.0,9926900.0,93622200.0,49982500.0,20079600.0,2471700.0,1401800.0,524800.0,21634000.0,11693400.0,2603700.0,2475600.0,,
2025-06-12 22:00:00,,,,,,,,,,,,,,,,,,,,278822.0,766124.0,305354.0,3348092.0,,,,,,,,,,,,,,,,,,,,,
2025-06-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,69550440846.0,37986747138.0,6346327306.0,,,,,,,,,,,,,,,,,346200.0
2025-06-13 04:00:00,180820600.0,16814500.0,27663100.0,9274400.0,51447300.0,10152500.0,53707400.0,2754600.0,1609600.0,824500.0,468400.0,5332000.0,1786000.0,18003000.0,6456400.0,9819500.0,5083200.0,2915500.0,31769000.0,,,,,,,,,16592900.0,21713100.0,15593900.0,4192400.0,22908900.0,45368100.0,41618700.0,19404600.0,6095500.0,1424900.0,815900.0,25568600.0,5093100.0,2095500.0,1802600.0,,
2025-06-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38007870453.0,14285000473.0,2159011897.0,,,,,,,,,,,,,,,,,
2025-06-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,36744307742.0,13961893828.0,3600058127.0,,,,,,,,,,,,,,,,,
2025-06-15 22:00:00,,,,,,,,,,,,,,,,,,,,247162.0,561668.0,234914.0,3751348.0,,,,,,,,,,,,,,,,,,,,,
2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50366626945.0,22792449577.0,4629439778.0,,,,,,,,,,,,,,,,,178000.0
2025-06-16 04:00:00,183133700.0,15626100.0,27389200.0,13720300.0,43020700.0,10932900.0,22665300.0,2821800.0,1579800.0,1278800.0,625500.0,5710500.0,2109300.0,12254200.0,6310800.0,17909900.0,11181200.0,7506800.0,29283400.0,,,,,,,,,12848400.0,14883300.0,13601300.0,4513000.0,17820800.0,47085400.0,59371500.0,29311100.0,2995200.0,1639400.0,2067800.0,28115900.0,5258500.0,2180400.0,3176800.0,,
2025-06-16 22:00:00,,,,,,,,,,,,,,,,,,,,225872.0,599254.0,326848.0,3177850.0,,,,,,,,,,,,,,,,,,,,,
2025-06-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,55964092176.0,25653232897.0,4505742897.0,,,,,,,,,,,,,,,,,238300.0
2025-06-17 04:00:00,139108000.0,15414100.0,24973000.0,10066100.0,38856200.0,8389700.0,17819200.0,2875600.0,1560100.0,862500.0,627200.0,5145900.0,1668200.0,13677800.0,34627900.0,15126400.0,4245200.0,4382900.0,24789600.0,,,,,,,,,8234100.0,26824900.0,14498900.0,5494400.0,12867300.0,33958800.0,39546600.0,18889300.0,2266800.0,3324100.0,1107800.0,27167500.0,4899400.0,2256700.0,1158100.0,,
2025-06-17 22:00:00,,,,,,,,,,,,,,,,,,,,144941.0,492772.0,314016.0,2324097.0,,,,,,,,,,,,,,,,,,,,,
2025-06-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47318089133.0,19873957905.0,3507323344.0,,,,,,,,,,,,,,,,,59200.0
2025-06-18 04:00:00,161494100.0,17526500.0,28707500.0,10068300.0,45394700.0,6932000.0,15055400.0,2442900.0,2000500.0,959700.0,373000.0,5107000.0,1509600.0,25976700.0,14579500.0,10568300.0,4390100.0,4290300.0,14650000.0,,,,,,,,,9370800.0,21945600.0,18457700.0,5032800.0,21257500.0,30230000.0,52611100.0,18288700.0,2281800.0,1839000.0,784000.0,22874800.0,3379700.0,3058600.0,1921100.0,,
2025-06-18 22:00:00,,,,,,,,,,,,,,,,,,,,177229.0,445486.0,179789.0,2699537.0,,,,,,,,,,,,,,,,,,,,,
2025-06-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,37333806920.0,12782730709.0,2754965137.0,,,,,,,,,,,,,,,,,
2025-06-19 22:00:00,,,,,,,,,,,,,,,,,,,,1357876.0,853715.0,821884.0,3975020.0,,,,,,,,,,,,,,,,,,,,,
2025-06-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50951862476.0,22592586688.0,4112242022.0,,,,,,,,,,,,,,,,,60900.0
2025-06-20 04:00:00,242956200.0,37576200.0,75659900.0,22538600.0,96813500.0,16992000.0,20879100.0,6210600.0,6268300.0,1389700.0,714700.0,9573100.0,3255700.0,27472100.0,13064900.0,12288700.0,5507700.0,8748400.0,15026100.0,,,,,,,,,8794700.0,25415200.0,37066000.0,7959300.0,23527900.0,27759500.0,55758400.0,33099000.0,2956500.0,2188000.0,1013300.0,24792500.0,5726300.0,3417700.0,1635600.0,,
2025-06-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38360555118.0,16108791762.0,3335622844.0,,,,,,,,,,,,,,,,,
2025-06-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,65536997201.0,28458151601.0,4990284543.0,,,,,,,,,,,,,,,,,
2025-06-22 22:00:00,,,,,,,,,,,,,,,,,,,,392081.0,0.0,273172.0,3705054.0,,,,,,,,,,,,,,,,,,,,,
2025-06-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,65237759656.0,26247439429.0,5742740781.0,,,,,,,,,,,,,,,,,38500.0
2025-06-23 04:00:00,154308900.0,24864000.0,57671000.0,11080100.0,55814300.0,7535500.0,13418400.0,3951500.0,2927400.0,1261400.0,334100.0,5095600.0,2082900.0,18407500.0,8131100.0,12979200.0,5086400.0,4479200.0,19045000.0,,,,,,,,,12687900.0,18661900.0,44056800.0,5784000.0,21470900.0,33264900.0,46541800.0,24966100.0,6869800.0,1346300.0,2149100.0,37174500.0,4807100.0,2157200.0,2178600.0,,
2025-06-23 22:00:00,,,,,,,,,,,,,,,,,,,,377963.0,827148.0,378018.0,3481079.0,,,,,,,,,,,,,,,,,,,,,
2025-06-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48822986421.0,19539047009.0,3709899362.0,,,,,,,,,,,,,,,,,27600.0
2025-06-24 04:00:00,187566100.0,22305600.0,40524300.0,13823200.0,54064000.0,14814700.0,19030600.0,2788500.0,3841800.0,1215600.0,680000.0,4556400.0,2385100.0,38925100.0,11605400.0,21270500.0,5802500.0,5099800.0,18003700.0,,,,,,,,,12035200.0,20982400.0,28392600.0,4284200.0,20033600.0,30463000.0,33442500.0,19999100.0,4426200.0,1314500.0,1613700.0,48375900.0,3962800.0,2519500.0,3600400.0,,
2025-06-24 22:00:00,,,,,,,,,,,,,,,,,,,,234549.0,988145.0,327636.0,3526390.0,,,,,,,,,,,,,,,,,,,,,
2025-06-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,51624120283.0,17158118625.0,3095794422.0,,,,,,,,,,,,,,,,,1105500.0
2025-06-25 04:00:00,269146500.0,17495100.0,35479000.0,9320400.0,39525700.0,9168400.0,11804600.0,3023100.0,1737700.0,1189200.0,504000.0,3571100.0,1827700.0,17400800.0,9841600.0,15243000.0,3953200.0,4880400.0,17089000.0,,,,,,,,,6733200.0,12254300.0,22969800.0,4639100.0,23977600.0,29108700.0,30993700.0,16075700.0,4176300.0,1497100.0,1381800.0,33640800.0,3428800.0,2542000.0,2252200.0,,
2025-06-25 22:00:00,,,,,,,,,,,,,,,,,,,,454813.0,712363.0,315436.0,4146908.0,,,,,,,,,,,,,,,,,,,,,
2025-06-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,43891990613.0,18300413888.0,3480832173.0,,,,,,,,,,,,,,,,,1400700.0
2025-06-26 04:00:00,198145700.0,21578900.0,31796700.0,13964800.0,50799100.0,7982200.0,10531100.0,3118200.0,2575100.0,1199400.0,519400.0,5813600.0,2262800.0,23657800.0,15876800.0,9834600.0,7823300.0,2370900.0,9984600.0,,,,,,,,,6787500.0,15255200.0,41601800.0,8674800.0,14220000.0,27523000.0,38744600.0,21786400.0,5369100.0,1295400.0,1134900.0,36711800.0,9687200.0,3350500.0,1456900.0,,
2025-06-26 22:00:00,,,,,,,,,,,,,,,,,,,,365195.0,884034.0,325105.0,3534799.0,,,,,,,,,,,,,,,,,,,,,
2025-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45353692675.0,15309834970.0,3327165986.0,,,,,,,,,,,,,,,,,447800.0
2025-06-27 04:00:00,263234500.0,34539200.0,108140200.0,18775700.0,73188600.0,13133000.0,14127500.0,4115100.0,4455000.0,1835500.0,924500.0,6946200.0,2129200.0,24731200.0,12193400.0,19169600.0,8007500.0,4513200.0,45939900.0,,,,,,,,,13301300.0,17596300.0,75749300.0,16353700.0,31720800.0,52444700.0,62783400.0,21643300.0,6324800.0,4494800.0,4155700.0,37972800.0,15846000.0,4658500.0,1194100.0,,
2025-06-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,30037708335.0,8273074809.0,2847495210.0,,,,,,,,,,,,,,,,,
2025-06-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,35534874438.0,12500580479.0,2462940245.0,,,,,,,,,,,,,,,,,
2025-06-29 22:00:00,,,,,,,,,,,,,,,,,,,,201352.0,418404.0,285158.0,2817663.0,,,,,,,,,,,,,,,,,,,,,
2025-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,42064804590.0,16859727663.0,4752163067.0,,,,,,,,,,,,,,,,,987900.0
2025-06-30 04:00:00,194580300.0,28369000.0,63378900.0,15402100.0,91912800.0,9279800.0,31844200.0,3041500.0,2791400.0,1408600.0,406300.0,7782700.0,2127600.0,16155300.0,11507100.0,10735600.0,4105800.0,2419300.0,13456700.0,,,,,,,,,8192100.0,10565300.0,18438400.0,5785400.0,13635300.0,48094800.0,38372500.0,29526400.0,4402100.0,1531700.0,1212300.0,64027000.0,4359500.0,6636400.0,1617900.0,,
2025-06-30 22:00:00,,,,,,,,,,,,,,,,,,,,261329.0,535659.0,457320.0,2982411.0,,,,,,,,,,,,,,,,,,,,,
2025-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,44110692247.0,15025451796.0,3599415509.0,,,,,,,,,,,,,,,,,268500.0
2025-07-01 04:00:00,213143600.0,19945400.0,35904500.0,13431200.0,78788900.0,9990200.0,16962200.0,2734000.0,2393600.0,1375200.0,628500.0,6022800.0,2200600.0,17124000.0,12436200.0,13562900.0,6175200.0,3191500.0,13224900.0,,,,,,,,,9335600.0,13436400.0,26656500.0,4953400.0,8324700.0,28156600.0,54151500.0,21237900.0,3691100.0,1584900.0,1220100.0,40563600.0,5708500.0,15331900.0,646900.0,,
2025-07-01 22:00:00,,,,,,,,,,,,,,,,,,,,264124.0,578425.0,330620.0,3081095.0,,,,,,,,,,,,,,,,,,,,,
2025-07-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,56248657737.0,22792512025.0,3941952132.0,,,,,,,,,,,,,,,,,248900.0
2025-07-02 04:00:00,171224100.0,16319600.0,29128900.0,9336700.0,67941800.0,12012500.0,22326900.0,1978300.0,2713700.0,1096800.0,661400.0,5342200.0,1606100.0,13604000.0,6690200.0,8222700.0,4886000.0,2191100.0,10018000.0,,,,,,,,,8316400.0,13673500.0,14865600.0,4451000.0,8698000.0,65581800.0,62915400.0,24757100.0,4101100.0,4004900.0,719300.0,56281500.0,6379100.0,6806800.0,1412300.0,,
2025-07-02 22:00:00,,,,,,,,,,,,,,,,,,,,194201.0,357292.0,267015.0,1889922.0,,,,,,,,,,,,,,,,,,,,,
2025-07-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50494742270.0,20873559425.0,3748228101.0,,,,,,,,,,,,,,,,,54600.0
2025-07-03 04:00:00,143716100.0,13984800.0,21689700.0,8601700.0,34955800.0,7779600.0,18441400.0,1450800.0,1737800.0,470300.0,342900.0,3300900.0,1101400.0,8112600.0,7032100.0,5842800.0,2774000.0,1517300.0,8869200.0,,,,,,,,,5275800.0,10356200.0,7976000.0,2806500.0,6101700.0,35342500.0,29876900.0,13345300.0,2383500.0,1364700.0,511200.0,24813300.0,5671500.0,2515300.0,846900.0,,
2025-07-03 22:00:00,,,,,,,,,,,,,,,,,,,,247399.0,515648.0,215139.0,1807854.0,,,,,,,,,,,,,,,,,,,,,
2025-07-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,42616442656.0,17222740209.0,3575641174.0,,,,,,,,,,,,,,,,,
2025-07-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,30615537520.0,9289382302.0,1579874806.0,,,,,,,,,,,,,,,,,
2025-07-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,36746020463.0,13190436110.0,2921512526.0,,,,,,,,,,,,,,,,,
2025-07-06 22:00:00,,,,,,,,,,,,,,,,,,,,238635.0,746160.0,201768.0,1771259.0,,,,,,,,,,,,,,,,,,,,,
2025-07-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45415696597.0,18440266947.0,3661294298.0,,,,,,,,,,,,,,,,,83200.0
2025-07-07 04:00:00,140139000.0,13981600.0,34175600.0,9457100.0,50229000.0,13817500.0,16584300.0,2576900.0,3012900.0,1017000.0,602500.0,5794100.0,1832600.0,29817200.0,5969900.0,6922200.0,5686100.0,2032400.0,11928600.0,,,,,,,,,7351600.0,12133000.0,35564100.0,5838900.0,8221700.0,50496100.0,35884400.0,33850900.0,2903600.0,2832700.0,1350400.0,41685300.0,9543800.0,3294500.0,1296800.0,,
2025-07-07 22:00:00,,,,,,,,,,,,,,,,,,,,257940.0,850670.0,253718.0,2328209.0,,,,,,,,,,,,,,,,,,,,,
2025-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,44282204127.0,17537487206.0,3885408944.0,,,,,,,,,,,,,,,,,85900.0
2025-07-08 04:00:00,138133000.0,11846600.0,40442500.0,7770700.0,42848900.0,8854400.0,20401800.0,3301800.0,2003600.0,1285000.0,598300.0,6099800.0,1716200.0,20586800.0,9639400.0,9832600.0,6422000.0,2184200.0,15042300.0,,,,,,,,,11840500.0,17473100.0,27769400.0,6153400.0,8476300.0,37275400.0,37366700.0,25675900.0,5966100.0,3089300.0,903800.0,119154900.0,15988400.0,3575900.0,706200.0,,
2025-07-08 22:00:00,,,,,,,,,,,,,,,,,,,,305488.0,560891.0,219398.0,2542170.0,,,,,,,,,,,,,,,,,,,,,
2025-07-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57927418065.0,27229452849.0,4759358090.0,,,,,,,,,,,,,,,,,47800.0
2025-07-09 04:00:00,183656400.0,18659500.0,43025600.0,11418000.0,48749400.0,9475300.0,10871600.0,2703100.0,3101000.0,1152400.0,378800.0,6034200.0,2922600.0,14858900.0,10322900.0,7638800.0,4122900.0,1900200.0,10649900.0,,,,,,,,,10644100.0,17764100.0,16267300.0,5783200.0,10495000.0,31627700.0,39291400.0,24574200.0,5632600.0,3984200.0,1190500.0,67944100.0,16008900.0,5020600.0,1411200.0,,
2025-07-09 22:00:00,,,,,,,,,,,,,,,,,,,,278900.0,648507.0,230294.0,2892894.0,,,,,,,,,,,,,,,,,,,,,
2025-07-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,95911605728.0,33929201261.0,5703252463.0,,,,,,,,,,,,,,,,,38400.0
2025-07-10 04:00:00,167704100.0,16492100.0,29252400.0,9913600.0,44443600.0,13124700.0,11486300.0,3130400.0,3382800.0,1268800.0,581600.0,4531900.0,2897000.0,15644400.0,4876400.0,8646500.0,6329500.0,2007300.0,11426300.0,,,,,,,,,7053700.0,44301500.0,13663800.0,5496300.0,8656300.0,25768100.0,28330000.0,19544600.0,3252600.0,3303300.0,1084700.0,62698200.0,17316800.0,2744300.0,1449400.0,,
2025-07-10 22:00:00,,,,,,,,,,,,,,,,,,,,260801.0,0.0,296818.0,2699556.0,,,,,,,,,,,,,,,,,,,,,
2025-07-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,86928361085.0,36226558863.0,7095844188.0,,,,,,,,,,,,,,,,,42600.0
2025-07-11 04:00:00,193633300.0,16459500.0,34282900.0,10873900.0,39765800.0,8817800.0,10208200.0,2852500.0,2072600.0,1046900.0,604000.0,4372700.0,1942000.0,12453500.0,4969800.0,10642600.0,4033700.0,2149500.0,15123400.0,,,,,,,,,9187300.0,57917800.0,16371500.0,12127500.0,13402100.0,30496900.0,30063500.0,23363600.0,2832300.0,2299000.0,1342500.0,38674400.0,10439800.0,2118900.0,1114600.0,,
2025-07-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,45524560304.0,16317198254.0,3795297694.0,,,,,,,,,,,,,,,,,
2025-07-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49021091807.0,17361753131.0,3865898680.0,,,,,,,,,,,,,,,,,
